hour,day,lighting,police_presence,incidents_24h,crowd_density,latitude,longitude,distance,traffic_density,risk_score
0,5,62.25576240459644,47.47736479352311,3,45.624667010834315,13.14582955404406,77.73331930850304,3.8620955611798524,64.36732484268998,62.06930870802398
15,3,77.43713143264145,69.3462246607643,4,21.03811369601233,13.026832966181274,77.66277862813385,1.338679407841503,33.22714055788072,24.37738758034788
6,5,55.36541681186961,33.94677219532571,5,50.71839147347784,12.866613740244388,77.57653964578536,1.7917069226942062,85.39776601231691,50.837386421368464
4,3,75.51131193118896,48.45565113064101,5,91.60879670819841,12.865193597933118,77.57793944006812,1.406062989087902,75.02662106426908,55.083300916328525
21,1,43.39022322714548,69.91562456755057,2,81.07748628296102,13.11494589591155,77.725605253383,5.251572851115304,57.42067771364701,44.05051911790149
22,3,61.4768021430595,60.58612423581146,5,75.63313253421668,13.102364243653316,77.62292140803062,4.031903727655851,44.66778966535132,32.00546912992316
2,4,72.9135081652158,40.67392045110175,3,66.39196855001815,12.953767022674606,77.66191376297091,0.5,71.31022194495492,44.86242737524818
11,4,69.74152192658552,19.74086466799465,5,39.243724173121706,13.035409745254341,77.57511056735396,3.738297020994522,59.81369538093515,38.72702106546055
15,4,24.86337275702384,56.21716381589623,3,6.4951049888989445,12.99687740711668,77.51710782942942,7.831647043367182,55.96460469826512,46.4370426425447
18,6,54.02485122821928,18.426495961940216,6,43.96883684400095,13.140149216540816,77.66706778759833,0.5,76.07163523899021,39.56110468180863
4,6,100.0,45.7499727061767,1,42.92385606398968,13.134988270263069,77.63234713164242,11.024523904070023,85.663403860166,34.67254331622006
21,0,52.688848141737054,73.57896798473335,1,81.46383319013722,13.145151702562233,77.60040286412743,4.317384432743498,18.689720387861385,27.18427562070741
13,6,65.39518860279598,61.935172926036984,4,59.28171327379461,13.10993463419028,77.63720628199835,15.04150153431504,23.740397316254843,30.61029783928433
4,1,62.83110623627639,9.526920439756658,3,98.36934583710645,13.12286547723253,77.51248567581928,0.8016725719553148,30.493481863030052,60.202103593511886
14,5,100.0,54.00903008680634,7,85.92465620114524,12.915183633630141,77.68818161195959,25.23001668719568,12.439385058911206,32.22404603762646
16,5,97.25920305486676,43.616601707948114,2,36.30513171487713,13.099302036696933,77.7344488415061,5.167956597335196,48.43128686077122,22.036463046547826
13,0,85.18827499547024,24.52565198549101,0,0.0,13.062657133961283,77.71733094325032,4.190797705478294,65.00291138111265,37.5239785150343
19,6,40.66894216568666,56.70042591604205,2,91.56725701824443,13.13883595264842,77.54643072359211,3.6209154943568977,49.46454262619159,44.83050921853382
4,3,73.979576229802,40.16524302418546,3,90.78155669692232,13.021378548532786,77.57180173198462,0.5,36.646958959677605,56.26837757045548
11,0,79.1985435768783,40.28931922721004,2,9.013652272933214,12.875550150013167,77.69252068993927,14.037076256806758,78.16144392822895,35.05262852422032
15,3,47.53487911009864,52.48090236853441,3,95.27720059482502,13.029219667356147,77.62853513924738,5.164045112800873,53.51391008016874,46.36389696172753
15,3,43.237072353807775,37.48230938197031,3,61.463515117775536,13.055974278406387,77.614374333103,0.5,58.57457418415796,43.67172724506265
20,2,100.0,51.91471667733126,1,54.82056494376959,12.916096308613728,77.72799259026003,0.5,78.855870122494,22.693510117578683
6,5,57.47991719457678,38.13350220740132,4,98.44349762741982,12.968234015053818,77.61080748829312,0.5,46.91895152872166,57.394707449303155
3,4,100.0,39.23077078754916,4,90.34055519691844,13.029551024215504,77.6044816038762,4.700302071453758,100.0,44.25220638402749
0,6,89.92734388736335,69.85859538591056,4,69.53992855985612,12.962231721194952,77.4626055773799,4.759789226373966,38.80462490320585,43.62667338728977
4,3,75.19691955938303,71.89343272760553,3,64.1965119743595,12.962484315171599,77.47082508757704,3.462409927070915,99.9487051128225,37.44165095774038
22,2,76.31328590898711,15.826915057147502,2,68.49182871591077,12.88992599175184,77.4522260923642,1.8319370786950475,25.631620452189484,35.042345382897444
9,5,29.98951099173081,64.94145687693106,2,37.99827698352422,13.1322240169233,77.72397326773509,3.793687076661851,62.937122572011035,42.7115680951013
21,4,70.16936949586041,77.97182009252211,2,48.346956508030374,13.07514831534853,77.57251599800531,3.6314708181733284,33.93669577984407,16.510104555488745
4,3,100.0,81.14753634807153,0,22.930485362163722,12.85037303165983,77.59056841284003,0.5,77.9891529245273,11.976013599584185
3,3,82.03348757964022,60.40759451770238,4,40.008806727832436,13.07968398520665,77.70361608427774,1.6596972385344952,38.04418480353929,35.10741830885193
1,0,68.85841717661026,28.852042845122053,2,39.00098363993201,13.071938497797358,77.63277389311274,0.5,57.27177976610215,58.01609278835303
19,0,100.0,62.59961680695069,4,30.940838911350063,12.852919288046657,77.63285047891718,11.520669030539466,33.73645009896076,18.051054434693953
9,5,60.3739819334799,32.61495289568167,2,54.10239507945389,12.96088128928413,77.53896032880644,6.458980058988152,73.43062934166537,49.55262704737206
18,4,49.51110812445789,43.14069667686692,7,40.280574478982686,13.03202430709766,77.70017251217736,27.75338051910772,33.60621848402151,30.761770176849282
0,3,68.84579790195643,57.66164314089638,5,65.06704161055922,12.98582519555741,77.49974899281185,1.7989078461386232,92.08537111856671,45.97484779809386
23,5,84.1616842027899,33.90481306762521,3,1.3303816011870424,13.083395835616152,77.46594487765189,10.538622718088677,25.100072325965243,13.605725489143786
4,5,22.055147604793476,27.071993865644313,1,46.59935617678101,12.97763749979033,77.50748100725556,4.619778513413001,16.359302041796333,57.57195683218913
12,1,72.12171608726044,59.31546636981646,4,53.94654920532487,12.896158890836151,77.53032116563237,3.0176788296142054,73.78880195197715,48.873454879000896
3,6,85.25862538840775,87.3444840862463,1,40.68112280489358,13.142924687282148,77.53469331735626,1.2588283658097663,35.20890899341196,33.01111432034852
15,0,58.25895936757848,74.86468660958927,2,44.828219005723064,12.922611997832814,77.65115407958564,6.7045435531778494,49.81906716376161,39.62114009256685
23,4,92.67411915756604,64.1437237010019,2,2.442619678104279,13.0653076931624,77.51534737619859,11.724371488804135,41.943971154106976,10.096934783695435
15,3,81.02966656027675,69.58370871179466,4,60.69431314008476,12.892946893499222,77.6529974913485,1.3414133058765114,17.184793321182745,37.71085719699039
22,5,100.0,62.75438994363832,5,69.42817947701212,12.94870378413518,77.47733965197014,0.96422568955841,48.07515839654155,34.09919768362991
1,3,46.23492756046962,58.998004588187854,2,64.806118826113,12.982608282529126,77.49416073832937,5.957289138561483,81.62289737430756,51.94617446671838
16,1,85.76774626240223,67.97235679197294,2,81.16181178326549,12.90766960135812,77.6026464345473,18.855474526292365,75.07842508263914,27.528496809096985
19,4,39.56690230506488,22.632738158919558,2,56.04588817347506,12.984987872910583,77.72656874077299,6.930573908307794,55.79481906564812,37.87781620258558
23,5,24.615838718081847,53.98970598885826,3,64.36043541952812,12.897148846897524,77.70787027664333,1.6744326459337695,77.80670732587768,39.15686314275226
11,3,14.11172892955318,48.38103587512313,4,54.68272215370557,13.017701961695767,77.74062603273283,2.7232516173862447,23.512035382645585,54.84253490034252
17,0,78.45810055992317,51.578056622891275,1,70.62652158777482,13.049113975756057,77.64514371958346,2.425120452077683,41.863641777374845,42.03600116470075
2,6,69.60619784860256,40.77255570506421,4,2.683110916036341,12.868730285208404,77.65274445992483,9.555926126142706,59.895123518255204,35.632405728978924
0,1,53.02372356595615,60.40975689548464,5,23.192570960659673,13.11133963632465,77.63750689967945,7.378268546674091,46.73962932957221,48.439312841997875
0,4,20.662391651259675,33.64143980624786,1,97.60698971099274,12.90554226551261,77.63684567685746,4.4455114841766665,43.82941673808607,59.67562197563634
18,1,47.740334346533096,39.32290141215931,2,0.0,12.917608727596097,77.49413610352028,1.6076361313265217,19.98390669197262,29.414348073698548
10,0,65.10232519188641,36.92240172695799,3,45.79466210523968,13.048404952024919,77.61312168684918,13.902179371566014,0.0,44.0704622855698
4,4,84.82923416982744,67.27893274539738,1,85.16824878824204,12.990625318130324,77.56582038003552,5.296696703181235,70.44666062374091,43.196797120577536
11,1,64.58660624380936,49.76552993581613,3,47.20218003374706,12.99981867975132,77.58276116473318,17.612868413907698,56.080539331305644,42.360467463851755
2,2,71.30150856763194,40.78335320406474,4,37.84966785647907,12.888446495368939,77.60708017191777,4.338896283174745,72.54995945525232,48.94329212540255
0,0,55.596690475646604,42.53140609967639,4,53.88265030445901,13.091720746562922,77.48851885154068,8.607234578704052,39.06910144604064,57.57905340730313
0,0,100.0,50.077612333608144,3,39.4063945999266,13.035116273831264,77.55784632015563,8.386051735710208,32.180552879310156,39.124132368280684
7,0,39.543758891794305,82.44349837739708,5,50.925484782708175,12.890614612992836,77.46903486826298,2.0573815222586065,50.16369916591586,39.937895267294245
9,2,47.51904456787181,25.269593273066562,1,29.498568904396112,12.962199810107679,77.74390043912672,16.624060719849,71.35499121532041,36.40673376415613
10,2,52.691048150162175,63.51019995359571,4,83.26023259867172,13.093122979820508,77.48555840864604,0.5,44.21369462530864,44.18514157894194
11,3,78.5676099494181,59.437246760620155,2,92.69794763196983,13.020506513795986,77.52755742156349,7.320434368539251,70.04462960821215,39.137045748696416
12,5,39.028505255327985,32.340692031064485,1,45.99829033665132,12.88259463373988,77.71738787801102,16.842259926168637,24.84229986017283,52.509355207634556
11,6,68.39296476369996,79.33746580309374,4,8.405317379262705,12.961833113736786,77.59481301387174,2.0693128662822913,45.96382167075332,27.226837488260383
13,1,69.12275358566393,60.785609017613524,3,34.28470489059814,12.92280831953672,77.4906911604562,5.222191613032226,48.247146398049225,31.41770253648062
1,3,47.6410507316655,39.84533393540487,2,44.48034019691107,13.005239666096118,77.5652691614118,4.130231006945019,80.659748598048,54.850791976356916
18,1,73.24948652392142,12.811733481074803,2,65.16616630709625,13.103008338661597,77.48476039825742,7.167083088311504,55.19068495039771,38.89797276856963
17,6,39.804652531564216,54.58293668998225,1,19.75960330487966,12.980880140441325,77.51006479912536,10.056220673870094,93.65193795735487,37.366291323926966
2,5,37.07314643845635,49.10508830488033,2,26.92513044073548,12.980002609110496,77.46560895408496,4.619656349176581,16.307880001312938,60.107002952656956
22,2,67.49014391303602,29.385741374677615,4,65.32028413576423,13.121605270698112,77.58146824836473,8.461505517501154,53.24797261028199,47.87185115561491
16,5,23.50611036304843,29.12771179728726,4,78.16726496118673,13.022855623752182,77.69199083651758,1.8719080422661871,54.48495097951115,55.595179451920025
7,2,11.379932436244054,67.3701973423901,6,31.352178644879476,13.019857326219222,77.62579075360998,1.2976572848718453,65.50232993967168,54.981309520931
9,6,78.32083251992,10.8861018535801,1,10.00348838147012,12.928572967562616,77.63190359164538,2.8164549495334734,29.66600158877772,45.81128840187018
1,5,91.22424856477926,56.285655101460726,4,100.0,13.032316824351138,77.51017520902498,5.6619302705216725,92.11115848527089,48.31743150664038
18,3,53.32992203268677,46.251260493782766,0,73.4991271126614,13.022773140225219,77.55316815297572,1.0366398290395225,50.32409853679398,41.18592325654838
8,4,48.29823369755574,59.943096567068785,2,41.98988714698905,12.96905544110256,77.70357263115226,5.7026774488424445,22.82331217662705,36.602982946686105
6,3,90.138380649364,44.11389980279598,2,76.0709382659252,13.147208669769755,77.47635685529795,2.5051492022607458,49.59937523965954,40.281678571265765
3,1,36.361544550027006,55.86549930520629,2,46.26630110856733,13.114567289484427,77.70737919610056,7.937777293773218,42.17096192799716,56.84833659878972
20,3,30.91568438197104,35.14450310942581,1,76.01470667300559,13.074875887023046,77.59510700787943,0.5,100.0,41.66210176680872
17,6,82.69091059271219,49.01590167653263,3,54.781795933286666,13.0112036765239,77.70114422939754,5.512840078692128,76.24858998812533,30.318496817207865
12,0,65.22595466280768,59.78167756301485,5,52.7381569450272,12.988617940568389,77.54540192581833,5.246573218586569,51.241533892705434,31.342068526742946
10,1,91.62191848225595,53.01743742550941,1,46.592543953076344,12.90546921856696,77.55165288547491,14.145624038269599,47.202082870019886,40.81310378593072
23,5,11.493353030550523,57.606136848030886,2,6.578559996107302,12.941721242204387,77.67548146049694,6.2477727921306245,73.77642156203663,39.907358721256806
3,1,29.983150222035924,31.441574010967063,5,100.0,13.082188239946964,77.68549885201767,7.955581328381371,74.97155400820536,69.54769982088744
20,4,65.3583014961039,38.186508762302964,2,21.753982391967696,12.986124686181265,77.51889340339704,11.747912657575322,0.0,31.432480244894137
3,2,75.44184246209467,38.5332032156811,2,9.199292710682165,13.114680854970851,77.74186139744657,5.620449290021483,66.07482886833334,41.18358753048537
9,5,86.17492719223647,44.470204888264945,4,43.61420351730898,12.894373340903659,77.47534703127346,1.7135335981472424,50.69916359946566,44.199829560516434
4,1,69.37044422021944,77.17165739235656,2,21.1558455946848,13.002504128804091,77.47055088893065,10.192411686873617,17.221404455325597,31.32417322425447
8,5,69.11637888396423,42.91642488928598,2,48.44861628319187,13.044089705206392,77.62865126458583,6.883267310995565,72.00535349060442,45.10972910414125
23,5,55.26496142424504,27.128810804689994,3,70.63291545685306,13.005054536892377,77.66682223033149,2.7620381809746024,100.0,44.74001729578957
2,5,100.0,60.83291375701185,4,79.8590870158767,13.116768067475496,77.73826583876749,6.198503780655651,63.91989867069452,48.149779718578806
16,2,37.424413613237554,76.93286862868963,4,74.44192164865045,13.146868984548743,77.57148373423966,10.112995693451207,77.5107110564216,30.213713220830893
2,6,73.97550381389847,24.775762962953817,4,40.83103835642959,12.88475039750241,77.45758742269689,18.576554823768483,95.1029772991101,46.94012438129073
15,3,40.304779135299505,89.4562150943618,5,51.487754829847574,12.888986471223076,77.63086890183392,15.21952106002246,29.243446231998707,31.616394054400818
3,5,78.36946364512524,58.303532046461434,2,62.23637152692473,12.889097234068036,77.53690880617964,1.9676418768267068,3.5607138708270725,43.221629184144625
17,0,39.07456076530584,70.67781578136781,0,0.0,13.054353128821159,77.57988413635863,2.7382582179947876,66.42165158273755,16.233036859176444
16,6,83.59539246251146,79.3414327008663,3,67.11754100359579,12.961802828648752,77.59654084467498,0.5800664159602267,43.80971158896372,17.159338561749358
6,4,67.80262367061293,69.45235285415484,3,6.281021372485057,13.069994398379771,77.46935378322141,1.422065686355751,15.645663690711423,43.73411037242204
23,2,100.0,47.789288059846356,2,100.0,12.971641441866094,77.59579453536924,10.703233020291915,48.04575159660517,30.530589329347436
22,1,57.97450881821036,74.3539628838283,3,37.86454746074914,13.03828201639962,77.5778959000413,2.238079975132116,68.1886843447655,25.789873771179483
4,2,75.62415290618863,55.09199539741839,5,44.45374468416226,13.080957401703667,77.66376327958598,4.845197247999919,46.275708380891004,45.083726766223194
11,1,45.50859298848226,71.8096944981528,1,26.908787022864338,13.014464773196476,77.6436997733637,5.482556760514067,30.329309231624066,35.46371813412008
16,2,57.80267483896764,73.99750967561366,2,31.10089904432931,13.011851077135002,77.50556471544517,7.61238690571969,44.41232349258724,33.48867401628152
22,1,67.64373698610882,28.18206820054463,4,100.0,12.87647029758569,77.51184167546312,1.009357265249833,49.51308836746636,39.15999637043528
12,5,26.81950193821565,65.88602263954013,2,78.21109065869894,12.973234522872831,77.52530185363231,1.81787299249162,1.762943434347946,49.3478751080151
22,3,29.559401645380696,46.36216162973257,0,3.523926645564849,13.013733145967482,77.50368513208916,2.9740836632411756,46.430626170732666,30.872977816622928
2,1,79.99648249589113,52.7638127356803,5,95.12638702055689,12.988594247699924,77.64716395990054,2.2694000707300894,16.391488196377708,46.743654654900396
8,1,61.34782946170801,52.54185497685595,0,85.79726825424294,13.120234600056527,77.74832905376009,20.344914387461305,66.47564880052741,51.45265543352307
16,0,50.17683667379946,51.73940435150716,2,41.56362613135135,13.121959189635847,77.64563250215478,9.00725550510904,10.97393561033055,34.20102670318349
16,1,46.57534548958111,80.47050624458078,3,59.200908260895126,13.096575214176628,77.63200446385738,3.266621269065359,75.3173051137734,40.316263488606474
19,0,47.53778010690766,22.671047462118736,2,49.55167761736777,12.962589422611936,77.57297838000532,10.57093625825901,39.77087326965146,42.066921624877125
15,4,67.81376787520571,15.55313286260428,6,100.0,13.06518974550626,77.54377407765793,2.135892848441698,36.4256073306997,61.06037735985344
21,5,76.12589660290475,11.334198566688535,5,26.11129433023729,12.968586538320883,77.72332212707194,7.704886803793856,57.3613649325493,29.15061527764669
12,0,12.697319259369394,71.38288527871828,3,54.380318293271806,12.919778079692728,77.74070056224265,1.265924012387905,28.3491388694152,42.84756425715686
18,3,100.0,34.5312501626468,4,37.15564007021586,12.952870793065264,77.59903285267632,7.399115637897985,56.9686438532516,22.486444109938002
16,6,98.54251907354981,52.64372939029773,5,7.008787861464377,12.87128938998566,77.53706014865197,3.0481992070270465,31.697280632790733,22.640376807083662
3,5,6.733630911327509,47.70565751750842,2,100.0,12.949533252701395,77.68103666230093,0.5686400226781327,36.081637191880766,75.87410709538355
11,0,92.14816740806994,32.2724971872004,2,14.55300262692763,12.988222665178352,77.48973703726007,1.5959493851069004,60.133854233228384,38.091659804103486
8,5,91.38047128327607,67.02954475111397,4,56.603875624633275,13.13664426843425,77.6796764712931,2.5731193400546997,21.53548165664043,22.73318983133055
18,5,65.01113735468863,47.45074063565231,4,0.0,12.944023175865887,77.6956845122934,6.917350000215167,18.391567455941075,28.8534294272666
11,5,32.570784452878094,45.2452984592323,7,38.0278838227072,13.120736061761656,77.48747118338815,0.5,56.205637685258544,34.88244132446063
8,4,90.3807022916268,54.65742615480502,6,62.659064643003724,12.918657482747049,77.74305844063898,5.3873909040556525,49.327503687765386,43.89083612237759
6,3,58.96922334256622,64.41544169676435,4,25.257980614929117,12.907290669327775,77.74565368711654,6.294145367140764,54.2173186202348,45.53675868737316
13,2,78.7219710954739,30.820475129311045,3,67.60405552206964,13.00569863692965,77.7310158437982,5.305446375964826,58.19098091803552,40.79045132903188
19,2,100.0,67.45836694666573,5,41.92876724335753,13.051753410789221,77.59881044282189,7.149552072104872,51.43438884517453,21.69581045420947
18,0,71.29591876559047,78.99707039546699,2,84.8024753719584,12.863299675240684,77.52382224268305,0.9811001697466968,65.20231559917673,30.812998086960462
14,5,42.077882707035954,21.47755262477648,6,90.8528274002067,12.916319759514165,77.62460278426458,4.422789858649401,52.435907174466465,53.71682027113223
15,0,56.60672512700695,55.56597958255663,2,32.39765717809965,12.986705099950395,77.57598015154143,14.163387950319885,0.0,35.70982204418972
20,4,45.26386599397531,43.901555752853454,6,52.3019857817887,12.949301300794954,77.51178459341516,4.718107563731841,6.302885133453614,40.20067586211142
4,4,75.83724293621306,63.9846116144028,3,55.50362679416698,13.063786323804496,77.57710292288536,4.725204772540852,98.19872950605208,45.742508639074096
2,1,44.84831103125488,25.666815749462977,2,68.58047886304095,13.003348178812395,77.64916695070328,6.667364375213625,50.00179667647158,58.634365814371066
11,4,53.17871444125892,82.57876451287152,5,50.431459887327975,12.89810773168117,77.4712739932358,2.026357375225223,73.75604129292742,33.88395454646452
19,1,32.889240639810005,17.842103871418615,3,55.70632878028527,13.118339613794527,77.55002540043381,6.027802008151779,41.3574023593231,40.36415589804423
20,3,61.69782486202141,45.11438120446932,2,42.697805756146415,12.937871702645008,77.45533846700386,12.398630459198719,48.54962264015174,22.2457099339181
3,0,69.41886983255124,58.685921519907204,2,53.45719600916055,13.069339332689328,77.6748486516385,0.5,38.66588364322891,49.880528706853106
20,6,0.0,36.273263061303496,1,88.93820580605397,13.083974733731623,77.64220738028502,10.205453768965565,100.0,52.405827146526214
22,3,71.48933903700552,33.13196903085925,4,69.38249723635563,13.138947310076832,77.46880164041059,1.2334577807172984,56.33106055910356,37.471082187829666
15,4,63.85749422258051,54.44471273261048,2,71.03766918330106,12.99955223995723,77.73942126788059,3.0433250053979135,36.62855236234506,46.67500547318096
6,3,45.875201281096814,51.555198399821606,3,71.69210972406735,13.03475065463933,77.45678646713813,9.56447888626762,8.711507164245234,48.942563497534294
12,3,100.0,50.118763388302995,2,45.385736663568935,12.95046288804386,77.62698819394282,8.683860663630384,99.3433360683963,25.211937791273325
20,3,88.96191319011886,67.17377022931252,3,59.56481130738591,13.05345378802362,77.68291023853972,11.124763891897825,45.91804036929241,23.20737624311296
9,4,37.589937846214966,42.11054613143957,2,17.444789649927664,12.989015045759896,77.68636889391341,14.101907500953452,68.60572798903993,44.118201305225725
6,6,85.95592198927851,56.39185299590009,0,88.06422968950871,12.981295709417326,77.46028554067796,2.963405727717832,71.39993225766365,49.66264880385807
13,5,96.11245190052645,39.867943834483704,2,0.0,13.106640258734831,77.72192453979213,5.340858853944904,38.42923691424073,31.52305340235526
4,3,68.30052306543892,33.013410283411844,3,47.38554822993724,12.865050653049606,77.72553550157814,2.4754047914640442,66.8113193846539,51.056135621417
2,1,74.03605092368313,44.30482743019963,1,84.22687931450822,13.114588728349561,77.61841711194631,2.1594308337267574,34.89654283120956,56.77199209041726
22,4,73.45866667303977,40.02469625612737,2,9.08396199111975,13.105620951348568,77.59462495966615,2.824609042720987,25.239340949014604,21.97145853373457
10,3,12.854603526917785,41.02392397674437,3,61.99339752850553,13.001909876068536,77.46346023891878,6.794877411332466,79.11161731280531,58.68074461422685
10,6,60.328260078740016,73.30654835604324,1,29.577006602629194,12.997060856261688,77.61858624275297,3.480164171700011,46.04526550444501,30.48995590289421
17,5,59.02717895039928,44.917930919288914,4,38.93590204433394,12.958542210410647,77.57281372453107,8.411647435567195,62.962820840066385,29.865553776642123
14,4,100.0,36.741866554402705,1,78.37822881918314,13.148252137504521,77.6818419222226,6.836744371910023,60.273024847044276,39.25382167748665
11,2,73.34319658904683,50.56157548095981,5,55.94170777655451,12.883350799826152,77.57116507006583,0.5,65.94829900138222,43.03641820167446
8,5,57.55972594708263,52.08455878256815,1,0.0,13.027064570688582,77.65507424999741,4.974480742207232,11.08657664495938,34.3270023847036
9,1,62.74688147522472,26.262375408118572,1,20.70723380805205,13.054504477033726,77.48042244387126,2.8685708525998703,35.36773671709075,40.3284634176953
11,3,90.58463954068503,44.031874561523125,5,79.26007204666278,13.130299002465083,77.4898856812298,3.049814655665511,41.88812106258938,33.340184263686645
16,6,60.385383418867114,43.22631351802806,0,63.46828154578993,13.084061049057029,77.49191305719475,8.529002210243615,29.213033177462737,31.978213529521653
5,2,47.54511167270977,46.557114525830535,2,100.0,13.043154160843464,77.46365764993993,3.9660309380152436,60.72517120040969,58.13523894027005
6,6,58.10744517697834,64.51056746075972,2,100.0,12.885043695043636,77.61239865778094,10.841224913677937,79.67232693989743,46.708070572883116
13,2,88.51740359556706,52.733437423257655,4,39.732646095596245,12.96212005504944,77.6881903178131,6.237979570567829,83.62961638365745,29.89094549862174
12,4,77.40412263994841,74.55874694770661,2,100.0,12.891652492764395,77.6331233611081,4.024194130896895,41.51988086975291,36.77915701788042
7,2,66.10669933372785,49.76679288222369,4,50.73439009555732,13.114363819739655,77.62248646566586,7.023065163598363,57.29914656144768,40.63082473763222
9,1,69.78848248612076,85.52174560760128,5,21.119943967729238,13.074886346669093,77.65418717852083,0.5,61.141087612252484,25.950843295466953
8,1,51.00643816011295,40.78449972536694,2,30.99080402268268,13.077261036039168,77.5518935969216,0.5,65.53140235508823,35.721801224543476
17,0,60.15126498893366,34.60875237669752,3,0.0,13.045676955332063,77.55858622149447,0.5,28.046623173183903,30.52523318671721
1,1,48.41739195563707,60.94605349553947,4,98.21057024747843,13.002113061081014,77.54428102946628,2.877401426212551,95.51450670662416,61.66150436976472
4,5,57.63051789250641,77.28163874930036,5,97.8428596713159,12.894991317839049,77.66363267985608,1.3423402200102774,73.16300460866111,43.116040147045744
4,2,98.65445659066563,22.423933908295474,2,19.534776835600372,12.948908466011515,77.49849210070124,20.75816138358961,73.81623359231102,37.1833156009502
5,1,38.05320471557025,46.060187035713696,4,43.16347134854282,12.891074737743066,77.45390758409388,3.9075989344976847,80.08650142250991,53.80707229274741
18,4,47.782058339427124,37.78436109828259,4,52.86822632337733,13.067473942855703,77.62885893401675,5.429700792918651,63.35339855664961,36.8277712123041
7,6,33.642528426606205,52.8570202598416,2,21.18940843573659,12.898068632806602,77.73271440942027,1.634333542589671,24.31716442372569,52.22012764274193
15,6,28.227281070310042,50.200358469988096,3,0.0,13.060634065051506,77.6328223750989,1.9415424552015528,46.52568171112233,35.931052932363265
12,0,60.33070214511771,76.90762495255441,0,43.689271886692644,13.057676616878771,77.68487649588226,2.0433154370453206,8.723665123452115,30.14810920523538
0,6,49.55977045498034,47.831904142504335,7,40.3676171162226,12.987791343697387,77.65183721283981,5.99883671759919,60.37681274247711,55.29247162219754
21,2,100.0,77.49568197940458,0,38.34766277033675,12.890568596235415,77.5992309960569,3.2094784082774996,45.76965854586133,3.1382713414969245
19,0,57.92883634555517,43.69799327962629,0,56.68148187802894,12.94444024784021,77.66551772053515,3.6457752883263863,48.98694041182671,38.802435767375734
16,2,97.23492158575061,68.52963750210432,1,92.88558975577976,12.946027932722666,77.69723123715657,4.482477069093847,80.10002825214129,23.22754324615139
6,4,89.20016187351584,54.57326056273438,1,40.907218409248216,13.060115539942988,77.51741949325151,7.322612798550603,38.57514903608852,32.521396299084884
12,0,59.77614611939965,84.59770797366889,0,55.11328996164089,12.884122905824118,77.55083914414494,0.5,43.69692103069809,33.95693776735677
3,3,100.0,20.459702743711436,1,71.80611571234809,13.098720593864828,77.51711771975098,7.500091256251772,50.549332399080406,52.37479828665869
3,5,71.71334966162021,26.722845644803506,5,66.62428779538246,13.078302187055774,77.58565188667714,4.1418007183046335,4.000193764659187,48.712379563283505
5,5,100.0,86.63244569316774,0,31.56729426656474,12.905892075452282,77.715519365275,5.529626491119179,43.34840860594992,20.828360986422506
18,2,99.9149222895316,35.334698130272926,6,52.891313693421075,13.065749314533667,77.5535621302506,1.9841507210484166,0.0,38.14794609256796
11,6,75.36619962761957,36.60393283848277,3,66.4261946050716,13.050553954440346,77.56234006673917,2.632970110528322,35.36196095260652,44.55494472123218
21,3,83.77827119514626,32.48552829000292,4,16.149459874676673,13.074436240033277,77.70811017040158,1.3143998148360185,71.37972633482069,29.075732754455004
6,0,80.60178537798689,72.96891913067448,0,87.90617032389525,12.906678566634609,77.6046122992234,19.388107269738953,61.18166395627672,32.968645394724
9,3,36.3934642152073,24.930847735497508,7,92.94766715642334,12.89727709664694,77.61063469989423,3.435855092315566,35.1294922386481,62.13547986640765
18,3,66.43225886132541,50.449008245553216,4,28.316592336665188,12.920945195776826,77.70824036099967,27.704385739759473,51.01995545559531,30.058271411112155
6,6,91.8561808486165,44.687563564389244,0,55.81010055044506,12.959761510944693,77.59715802110765,3.364624952161495,23.12526082173986,31.963092066472086
2,0,100.0,70.7303116700887,2,69.26834770013095,13.088099494310741,77.65446726038881,1.2407125915919464,49.941414921261995,28.13221125784976
12,4,46.98400820420126,38.7263467533671,8,33.63157531013742,13.071377181243655,77.47569339976222,3.540820833345275,100.0,45.56618949228324
12,6,78.22078254532549,58.305451582265476,3,64.44841537064283,13.12763547768356,77.50358951393807,0.5,96.14503300929829,42.787634742038456
17,3,68.77175533193837,26.575676532454608,2,54.89766878876496,12.867588867729584,77.57131286021487,11.757290877657995,51.31555325043153,38.23983481098954
19,3,62.05314838546011,95.47882077354402,3,5.9624546708359745,12.853466884304256,77.59845172034596,8.533882648483985,54.00360412288436,24.635032386983664
7,4,73.90006573062566,45.208153506925825,4,63.77483947935674,13.05974164891024,77.73972011037087,6.469861765363546,25.510867134136227,45.8577268372704
8,3,70.44993526665343,50.17526969770734,1,16.995727511868928,12.93378624873825,77.74119548991433,4.7058215958038145,29.95527230122374,30.12176098350527
6,3,78.5351892218147,83.09508717701084,5,78.17608554986141,12.950223668660145,77.70535912624364,4.335529819169208,59.054608052617354,46.64430185343414
0,3,100.0,38.26654451389581,1,29.863667745983335,13.014040607774353,77.54467965058568,28.612096450454136,36.877685859087876,38.88787196245784
2,5,84.60318977161751,83.34764685877232,5,45.16143699016565,12.88072393693804,77.73920848724973,1.6286329305331029,72.60373987128955,42.02395246122039
12,6,72.76478147181757,41.770576517240784,2,91.16836740339724,13.042808324964415,77.65680225940287,7.563470289744475,89.24214202444392,38.35352097480853
